longitude,latitude,type,class,name,cat,poi_id
-70.64427182078362,-33.43699804994418,Restaurant,food_and_drink,El Txoko Alavés,1,325
-70.64547345042229,-33.436615302781696,Cafe,food_and_drink,Cafetería 60 Grados,1,326
-70.64577654004097,-33.435752436757376,Cafe,food_and_drink,Cafe Triciclo,1,327
-70.6453138589859,-33.436768625678134,Restaurant,food_and_drink,Smart Coffee & Bar,1,328
-70.64372330904007,-33.436870467744264,Restaurant,food_and_drink,Guang Yen,1,329
-70.64324051141739,-33.43533163257468,Attraction,arts_and_entertainment,Tours 4 tips,3,330
-70.64534068107605,-33.4367809362639,Convenience,food_and_drink_stores,Punto Saludable,1,331
-70.64365357160568,-33.43685368059874,Restaurant,food_and_drink,Veracce,1,332
-70.6453862786293,-33.43678541284011,Cafe,food_and_drink,Quequeria Su Majestad,1,333
-70.64574435353279,-33.4363724477125,Cafe,food_and_drink,R3 Coffee,1,334
-70.52592873573303,-33.38882804076952,Park,park_like,Parque Central Avenida Charles Hamilton,1,335
-70.52574902772903,-33.389359926168844,School,education_prim,Escuela Waldorf Gabriela Mistral,1,336
-70.52498057484627,-33.38754590364013,Pitch,sport_and_leisure,NoName,1,337
-70.5264638364315,-33.38629958103989,Park,park_like,Plaza Lo Fontecilla,1,338
-70.52442535758018,-33.38921771712818,Pitch,sport_and_leisure,NoName,1,339
-70.52607625722885,-33.38575647889978,Pitch,sport_and_leisure,NoName,1,340
-70.53066819906235,-33.38687067447614,Doctors,medical,Milano,1,341
-70.52431404590607,-33.38626374760116,Pitch,sport_and_leisure,NoName,1,342
-70.53110674023628,-33.38940583612442,School,education_prim,Colegio British High,1,343
-70.5307687819004,-33.38672286241718,Kindergarten,education_prim,Vitamina – Sala Cuna y Jardín infantil Estoril,1,344
-70.52570343017578,-33.39171250023928,Pitch,sport_and_leisure,NoName,1,345
-70.5254177749157,-33.39182895156176,Pitch,sport_and_leisure,NoName,1,346
-70.52853584289551,-33.39239664952462,Pitch,sport_and_leisure,NoName,1,347
-70.53280457854271,-33.3882289659491,School,education_prim,Colegio San Miguel Arcángel,1,348
-70.52769765257835,-33.39329689668022,Pitch,sport_and_leisure,NoName,1,349
-70.53322300314903,-33.389027358205674,School,education_prim,Colegio San Miguel Arcángel,1,350
-70.52161440253258,-33.389823503630986,Pitch,sport_and_leisure,NoName,1,351
-70.52141860127449,-33.387217807868886,Pitch,sport_and_leisure,NoName,1,352
-70.53237274289131,-33.39151542841506,College,education_sup,Academia de Ciencias Policiales,3,353
-70.53400486707687,-33.38925914813254,Kindergarten,education_prim,Los Ninos De Nazareth,1,354
-70.64388826489449,-33.45600570125404,Convenience,food_and_drink_stores,Erbi,1,355
-70.64371928572655,-33.45400061631778,Restaurant,food_and_drink,Portada del Sol Restaurant Peruano,1,356
-70.64373403787613,-33.45633577496587,Restaurant,food_and_drink,El Rincón del Pollo,1,357
-70.64366295933723,-33.45648906300818,Alcohol,food_and_drink_stores,Eva,1,358
-70.64427182078362,-33.453540738180585,Convenience,food_and_drink_stores,Lubricentro Minimercado,1,359
-70.64389228820801,-33.45336282846596,Cafe,food_and_drink,Restaurant Cafe Ceua,1,360
-70.6437823176384,-33.456807946023545,School,education_prim,Escuela Basica Antonio Borquez Solar,1,361
-70.64547210931778,-33.453841729256595,Kindergarten,education_prim,Jardin Infantil Japón,1,362
-70.64216494560242,-33.45420090311392,Alcohol,food_and_drink_stores,Botilleria San Sebastian,1,363
-70.6597763299942,-33.43410725986258,Sports Centre,sport_and_leisure,Club México,2,364
-70.65983533859253,-33.434285209071874,Convenience,food_and_drink_stores,Pronto,1,365
-70.65809726715088,-33.43315483367791,Cafe,food_and_drink,Starbucks,1,366
-70.65944373607635,-33.43314811853257,Sports Centre,sport_and_leisure,Gimnasio Pacific,2,367
-70.6581911444664,-33.43489739633192,Hospital,medical,Instituto Traumatológico Doctor Teodoro Gebauer Weisser,2,368
-70.65750986337662,-33.43386215941086,Convenience,food_and_drink_stores,Oxxo,1,369
-70.65772712230682,-33.433321592953945,Cafe,food_and_drink,El Guelu,1,370
-70.65735429525375,-33.433876708772075,Pharmacy,medical,Farmacia Ultra Solidaria,1,371
-70.65786123275757,-33.43524098034264,Kindergarten,education_prim,Jardín Infantil Cuncunita,1,372
-70.65737307071686,-33.43494999722957,Kindergarten,education_prim,Vitamina – Sala Cuna y Jardín infantil Amunategui,1,373
-70.65681383013725,-33.43415762288337,Fast Food,food_and_drink,Piazza Pizza,1,374
-70.65900921821594,-33.43560358870259,Theatre,arts_and_entertainment,Teatro Teletón,3,375
-70.65876513719559,-33.43573453023798,Bakery,food_and_drink_stores,Panadería,1,376
-70.65911650657654,-33.43221582747712,Restaurant,food_and_drink,Saki,1,377
-70.65664887428284,-33.43429640083385,Park,park_like,Plaza Ecuador,1,378
-70.65898507833481,-33.435916952731404,Convenience,food_and_drink_stores,Mini Market Patagonia,1,379
-70.6586766242981,-33.436145260096964,Convenience,food_and_drink_stores,Mini Market Pili,1,380
-70.50107538700104,-33.379604070557114,Pitch,sport_and_leisure,NoName,1,381
-70.49969673156738,-33.37427999349964,School,education_prim,Colegio Saint Andrew,1,382
-70.49974635243416,-33.373728976590364,School,education_prim,Colegio Lo Castillo,1,383
-70.50083935260773,-33.373424347857615,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,384
-70.50102576613426,-33.373453466826724,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,385
-70.50120145082474,-33.3734747460672,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,386
-70.50139725208282,-33.37351394465448,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,387
-70.50088495016098,-33.37311187830642,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,388
-70.50108075141907,-33.37314323730846,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,389
-70.50126850605011,-33.37316115673314,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,390
-70.50145491957664,-33.373186915899616,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,391
-70.50095468759537,-33.372770288444656,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,392
-70.50115182995796,-33.37280612744395,Pitch,sport_and_leisure,Cancha Tennis Club de Oficiales Fuerza Aérea de Chile,1,393
-70.50488948822021,-33.3761760473705,University,education_sup,Universidad Andrés Bello – Campus Casona,3,394
-70.5019323527813,-33.372176702871066,Sports Centre,sport_and_leisure,Club de Oficiales Fuerza Aérea de Chile,2,395
-70.49194514751434,-33.38531303628593,Nature Reserve,park_like,Parque La Plaza Norte,2,396
-70.50578400492668,-33.37499451835857,Pitch,sport_and_leisure,Universidad Andrés Bello – Campus Casona,1,397
-70.50314202904701,-33.37136695601912,Place Of Worship,religion,Capilla Fuerza Aérea de Chile,1,398
-70.5450139939785,-33.37624212292663,Supermarket,food_and_drink_stores,Erbi,2,399
-70.54489463567734,-33.37633619651316,Pharmacy,medical,Farmacias Cruz Verde,1,400
-70.54397866129875,-33.37698574945272,Swimming Pool,sport_and_leisure,NoName,2,401
-70.54601043462753,-33.37633395666705,Swimming Pool,sport_and_leisure,NoName,2,402
-70.54665818810463,-33.37708430188865,Park,park_like,Plaza Alejandro Serani,1,403
-70.54750710725784,-33.376311558202715,Swimming Pool,sport_and_leisure,NoName,2,404
-70.5400076508522,-33.379102362439035,Pitch,sport_and_leisure,NoName,1,405
-70.5471584200859,-33.37779768380502,Park,park_like,Plaza Las Cascadas,1,406
-70.54855853319168,-33.376995828684244,Kindergarten,education_prim,Jardín Infantil Vitamina Parque Lo Gallo,1,407
-70.54639264941216,-33.37900829184466,Park,park_like,Plaza Apolo,1,408
-70.54907485842705,-33.37642467038859,Swimming Pool,sport_and_leisure,NoName,2,409
-70.54227814078331,-33.380615317185644,Restaurant,food_and_drink,Hanabi Sushi-Bar,1,410
-70.54702028632164,-33.37963878686,Park,park_like,Plaza Apolo,1,411
-70.54699346423149,-33.37966678386836,Playground,park_like,NoName,1,412
-70.54272338747978,-33.38106662279379,Beverages,food_and_drink_stores,Botillería La Aurora,1,413
-70.54879859089851,-33.378562575026095,Sports Centre,sport_and_leisure,Gimnasio,2,414
-70.54068088531494,-33.38109461934245,University,education_sup,Casa Central INACAP,3,415
-70.54032281041145,-33.382174159383666,Kindergarten,education_prim,Ukika,1,416
-70.5381891131401,-33.38243956292215,Park,park_like,Plaza Corte de Apelaciones,1,417
-70.53639605641365,-33.381822526443685,Veterinary,veterinary,Clínica El Sol,2,418
-70.53524807095528,-33.38047085410155,Pitch,sport_and_leisure,NoName,1,419
-70.53509384393692,-33.37905420726653,Pitch,sport_and_leisure,NoName,1,420
-70.53475320339203,-33.379413690585245,School,education_prim,Colegio Tabancura,1,421
-70.53605407476425,-33.38229174332977,Restaurant,food_and_drink,La Rambla,1,422
-70.5353231728077,-33.381977065936404,Hospital,medical,Clínica Tabancura,2,423
-70.65919429063797,-33.44206761184546,Bakery,food_and_drink_stores,San Cristóbal,1,424
-70.65839231014252,-33.442583504297964,Restaurant,food_and_drink,Guo Fung,1,425
-70.6585881114006,-33.441896393064965,Police,security,3 Comisaría Santiago,3,426
-70.65879464149475,-33.443595136990446,Playground,park_like,NoName,1,427
-70.6578317284584,-33.44268981581042,Restaurant,food_and_drink,La Blanquita,1,428
-70.65781429409981,-33.44275136452123,Convenience,food_and_drink_stores,Mini Market,1,429
-70.65921574831009,-33.44148792859653,Pharmacy,medical,Sattva,1,430
-70.65764665603638,-33.44242795353447,Restaurant,food_and_drink,Italissimo,1,431
-70.65939009189606,-33.44130216055825,Fitness Centre,sport_and_leisure,Pacific Fitness,2,432
-70.65803959965706,-33.44167033899405,Marketplace,food_and_drink_stores,Mi Market,2,433
-70.65787732601166,-33.44355820812838,Cafe,food_and_drink,Home,1,434
-70.65814286470413,-33.44157745521993,Alcohol,food_and_drink_stores,Botilleria,1,435
-70.65752997994423,-33.44297629671119,Restaurant,food_and_drink,Dopbap,1,436
-70.65793633460999,-33.441706149579204,Pastry,food_and_drink_stores,La Colonia,1,437
-70.65813481807709,-33.44133909038066,Restaurant,food_and_drink,Aji Seco,1,438
-70.66059172153473,-33.441477856845616,Park,park_like,Plazuela Griselda Hinojosa Flores,1,439
-70.66086396574974,-33.4416770534799,Convenience,food_and_drink_stores,Super Mini Market,1,440
-70.65807178616524,-33.441265230720106,Restaurant,food_and_drink,Al Merken 2.0,1,441
-70.66091224551201,-33.44168600612687,Convenience,food_and_drink_stores,A.E. Markets Enrique,1,442
-70.65717458724976,-33.44223547306693,College,education_sup,Instituto Chileno Norteamericano,3,443
-70.6608934700489,-33.441396163711666,Library,arts_and_entertainment,Biblioteca Nicomedes Guzmán,2,444
-70.65801680088043,-33.44103469864788,Restaurant,food_and_drink,Yong Hua,1,445
-70.65730601549149,-33.44159200328751,College,education_sup,Instituto Guillermo Subercaseaux,3,446
-70.5585578083992,-33.40365914488763,Place Of Worship,religion,Monasterio Dominicas de Santa Rosa,1,447
-70.55836737155914,-33.403815884697764,Place Of Worship,religion,Capilla Santa Rosa,1,448
-70.55762976408005,-33.404422689010595,Restaurant,food_and_drink,Sushiban Espress,1,449
-70.55737897753716,-33.40439022172848,Restaurant,food_and_drink,Rocoto,1,450
-70.55727705359459,-33.4043017763122,Alcohol,food_and_drink_stores,Copete Express,1,451
-70.55714294314384,-33.4041719069302,Fast Food,food_and_drink,Langostas Vivas y Preparadas,1,452
-70.55727168917656,-33.404887305684106,Park,park_like,Plaza Durand,1,453
-70.55727303028107,-33.40492425099969,Playground,park_like,NoName,1,454
-70.5603763461113,-33.40193274912681,Kindergarten,education_prim,Casa Arcoiris,1,455
-70.56021943688393,-33.40167076389297,Playground,park_like,NoName,1,456
-70.56025967001915,-33.40162262122135,Park,park_like,Plaza 19 de Junio,1,457
-70.5563959479332,-33.40297172552362,Butcher,food_and_drink_stores,Profesor Klocker,1,458
-70.55637985467911,-33.402875441595384,Veterinary,veterinary,Pet Happy,2,459
-70.55625379085541,-33.402826180009455,Convenience,food_and_drink_stores,Oxxo,1,460
-70.5619803071022,-33.40539334318594,Library,arts_and_entertainment,Biblioteca Las Condes,2,461
-70.55626049637794,-33.402366030664595,Convenience,food_and_drink_stores,Rappi,1,462
-70.56049972772598,-33.40121284763427,Pharmacy,medical,Cruz Verde,1,463
-70.56034952402115,-33.40116246550246,Bakery,food_and_drink_stores,Paula A.,1,464
-70.56018188595772,-33.401109844133586,Restaurant,food_and_drink,Comida China,1,465
-70.56075856089592,-33.40130689420217,Pharmacy,medical,Farmacias Ahumada,1,466
-70.55612102150917,-33.40250485943411,Convenience,food_and_drink_stores,Spid,1,467
-70.56231960654259,-33.40260450252709,Playground,park_like,NoName,1,468
-70.52212134003639,-33.37500123800024,Sports Centre,sport_and_leisure,Estadio Las Condes,2,469
-70.51941767334938,-33.37394848780993,Pharmacy,medical,SalcoBrand,1,470
-70.52060589194298,-33.37496875972741,School,education_prim,Colegio Dunalastair,1,471
-70.51999166607857,-33.374696613723344,School,education_prim,Colegio Las Condes,1,472
-70.52115172147751,-33.37521850613411,Pitch,sport_and_leisure,NoName,1,473
-70.52427381277084,-33.37408736196887,Swimming Pool,sport_and_leisure,NoName,2,474
-70.52132338285446,-33.37529914159208,Pitch,sport_and_leisure,NoName,1,475
-70.52150577306747,-33.375397695939206,Pitch,sport_and_leisure,NoName,1,476
-70.51887318491936,-33.373646099761366,Fast Food,food_and_drink,McDonald's,1,477
-70.52092641592026,-33.375491770439105,Pitch,sport_and_leisure,NoName,1,478
-70.52490681409836,-33.37330227207337,Swimming Pool,sport_and_leisure,NoName,2,479
-70.52109807729721,-33.375572405643744,Pitch,sport_and_leisure,NoName,1,480
-70.52128046751022,-33.37567095968122,Pitch,sport_and_leisure,NoName,1,481
-70.51846146583557,-33.37362034073087,Pharmacy,medical,Farmacias del Dr. Simi,1,482
-70.51870554685593,-33.374213916452845,Supermarket,food_and_drink_stores,Santa Isabel,2,483
-70.51842123270035,-33.37222150192361,Cafe,food_and_drink,Starbucks,1,484
-70.52271947264671,-33.37600021895118,Swimming Pool,sport_and_leisure,Piscina Estadio Las Condes,2,485
-70.51813021302223,-33.37368529827142,Veterinary,veterinary,San Damián Clínica Veterinaria,2,486
-70.51801487803459,-33.373044680406814,Fast Food,food_and_drink,Subway,1,487
-70.52440658211708,-33.37529354190992,Convenience,food_and_drink_stores,Upa Market,1,488
-70.51727861166,-33.38347877235681,Pitch,sport_and_leisure,NoName,1,489
-70.5183957517147,-33.38286174325295,Pitch,sport_and_leisure,NoName,1,490
-70.51621377468109,-33.38266577120577,Pitch,sport_and_leisure,NoName,1,491
-70.51856607198715,-33.38997131041798,Pitch,sport_and_leisure,NoName,1,492
-70.51901936531067,-33.382008421741986,Pitch,sport_and_leisure,NoName,1,493
-70.51348060369492,-33.38425929110284,Place Of Worship,religion,Monasterio Benedictino de la Santísima Trinidad de Las Condes,1,494
-70.51386147737503,-33.38845179986918,Park,park_like,Plaza Francisco Bulnes Correa,1,495
-70.52230104804039,-33.383685940856246,Pitch,sport_and_leisure,NoName,1,496
-70.51930502057076,-33.380694827772935,Swimming Pool,sport_and_leisure,NoName,2,497
-70.5194391310215,-33.3805839608777,Pitch,sport_and_leisure,NoName,1,498
-70.51952093839645,-33.38042045994598,Pitch,sport_and_leisure,NoName,1,499
-70.5185915529728,-33.392192860938906,Pitch,sport_and_leisure,NoName,1,500
-70.5199608206749,-33.39215255105218,Pitch,sport_and_leisure,NoName,1,501
-70.51301255822182,-33.39102386663361,Park,park_like,Plaza del Corazón,1,502
-70.52192151546478,-33.38034206897928,Swimming Pool,sport_and_leisure,NoName,2,503
-70.51567196846008,-33.39240560725369,Convenience,food_and_drink_stores,NoName,1,504
-70.51625266671181,-33.3927079300684,Park,park_like,Plaza Francisco Bulnes Correa,1,505
-70.51517710089684,-33.3925746842167,Pharmacy,medical,SalcoBrand,1,506
-70.52353218197823,-33.38053804626354,Swimming Pool,sport_and_leisure,NoName,2,507
-70.52048653364182,-33.3930751948879,Pitch,sport_and_leisure,NoName,1,508
-70.52075609564781,-33.39372014398616,Pitch,sport_and_leisure,NoName,1,509
-70.52135288715363,-33.39429566743926,School,education_prim,Colegio William Kilpatrick,1,510
-70.5090469121933,-33.39067003000876,Pitch,sport_and_leisure,NoName,1,511
-70.50890877842903,-33.39073833402638,Pitch,sport_and_leisure,NoName,1,512
-70.52497252821922,-33.379560395188655,Pitch,sport_and_leisure,NoName,1,513
-70.5214923620224,-33.37947528415116,Swimming Pool,sport_and_leisure,NoName,2,514
-70.52115306258202,-33.37945288649588,Swimming Pool,sport_and_leisure,NoName,2,515
-70.52726715803146,-33.3800956969096,School,education_prim,ECC Dunalastair,1,516
-70.52643164992332,-33.37900493217869,Swimming Pool,sport_and_leisure,NoName,2,517
-70.52162379026413,-33.378494261442455,Swimming Pool,sport_and_leisure,NoName,2,518
-70.52199527621269,-33.377768566290335,Swimming Pool,sport_and_leisure,NoName,2,519
-70.52134349942207,-33.377581542021254,Swimming Pool,sport_and_leisure,NoName,2,520
-70.52828505635262,-33.379278184586646,Supermarket,food_and_drink_stores,Alvi,2,521
-70.52144810557365,-33.377437073897354,Swimming Pool,sport_and_leisure,NoName,2,522
-70.52178204059601,-33.37731948338678,Swimming Pool,sport_and_leisure,NoName,2,523
-70.52152052521706,-33.37735420060169,Swimming Pool,sport_and_leisure,NoName,2,524
-70.52298098802567,-33.37687599774491,Pitch,sport_and_leisure,NoName,1,525
-70.52283078432083,-33.37679536374887,Pitch,sport_and_leisure,NoName,1,526
